ShapeId,ShapeName,ParentShapeId,ShapeText,ShapeType,MasterName,Is1DShape,BeginConnectedTo,EndConnectedTo,ConnectionPoints,PageName,PositionX,PositionY,Width,Height,BeginX,BeginY,EndX,EndY,ShapeData,LayerMembership
116,Plain.116,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
117,,116,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
118,,117,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
119,,116,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
120,,119,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
117,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
118,,117,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
118,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
119,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
120,,119,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
120,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
134,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1016,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
356,Plain.356,1016,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
357,,356,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
358,,357,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
359,,356,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
360,,359,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
172,,1016,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
356,Plain.356,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
357,,356,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
358,,357,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
359,,356,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
360,,359,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
357,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
358,,357,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
358,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
359,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
360,,359,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
360,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
172,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1017,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
20,Plain.20,1017,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
21,,20,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
22,,21,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
23,,20,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
24,,23,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
135,,1017,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
20,Plain.20,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
21,,20,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
22,,21,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
23,,20,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
24,,23,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
21,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
22,,21,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
22,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
23,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
24,,23,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
24,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
135,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1018,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
40,Plain.40,1018,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
41,,40,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
42,,41,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
43,,40,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
44,,43,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
136,,1018,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
40,Plain.40,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
41,,40,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
42,,41,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
43,,40,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
44,,43,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
41,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
42,,41,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
42,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
43,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
44,,43,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
44,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
136,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1019,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
106,Plain.106,1019,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
107,,106,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
108,,107,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
109,,106,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
110,,109,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
137,,1019,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
106,Plain.106,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
107,,106,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
108,,107,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
109,,106,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
110,,109,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
107,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
108,,107,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
108,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
109,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
110,,109,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
110,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
137,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1020,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
111,Plain.111,1020,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
112,,111,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
113,,112,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
114,,111,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
115,,114,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
140,,1020,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
111,Plain.111,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
112,,111,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
113,,112,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
114,,111,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
115,,114,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
112,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
113,,112,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
113,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
114,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
115,,114,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
115,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
140,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1021,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
101,Plain.101,1021,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
102,,101,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
103,,102,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
104,,101,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
105,,104,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
139,,1021,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
101,Plain.101,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
102,,101,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
103,,102,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
104,,101,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
105,,104,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
102,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
103,,102,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
103,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
104,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
105,,104,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
105,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
139,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1022,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
141,Plain.141,1022,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
142,,141,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
143,,142,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
144,,141,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
145,,144,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
162,,1022,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
141,Plain.141,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
142,,141,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
143,,142,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
144,,141,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
145,,144,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
142,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
143,,142,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
143,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
144,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
145,,144,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
145,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
162,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1023,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
147,Plain.147,1023,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
148,,147,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
149,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
150,,147,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
151,,150,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
163,,1023,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
147,Plain.147,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
148,,147,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
149,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
150,,147,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
151,,150,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
148,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
149,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
149,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
150,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
151,,150,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
151,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
163,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1024,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
152,Plain.152,1024,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
153,,152,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
154,,153,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
155,,152,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
156,,155,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
165,,1024,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
152,Plain.152,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
153,,152,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
154,,153,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
155,,152,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
156,,155,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
153,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
154,,153,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
154,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
155,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
156,,155,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
156,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
165,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1025,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
157,Plain.157,1025,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
158,,157,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
159,,158,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
160,,157,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
161,,160,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
164,,1025,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
157,Plain.157,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
158,,157,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
159,,158,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
160,,157,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
161,,160,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
158,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
159,,158,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
159,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
160,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
161,,160,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
161,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
164,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1026,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
331,Plain.331,1026,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
332,,331,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
333,,332,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
334,,331,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
335,,334,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
167,,1026,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
331,Plain.331,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
332,,331,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
333,,332,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
334,,331,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
335,,334,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
332,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
333,,332,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
333,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
334,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
335,,334,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
335,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
167,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1027,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
326,Plain.326,1027,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
327,,326,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
328,,327,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
329,,326,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
330,,329,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
166,,1027,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
326,Plain.326,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
327,,326,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
328,,327,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
329,,326,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
330,,329,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
327,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
328,,327,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
328,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
329,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
330,,329,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
330,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
166,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1028,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
341,Plain.341,1028,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
342,,341,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
343,,342,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
344,,341,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
345,,344,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
169,,1028,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
341,Plain.341,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
342,,341,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
343,,342,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
344,,341,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
345,,344,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
342,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
343,,342,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
343,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
344,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
345,,344,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
345,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
169,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1029,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
336,Plain.336,1029,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
337,,336,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
338,,337,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
339,,336,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
340,,339,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
168,,1029,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
336,Plain.336,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
337,,336,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
338,,337,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
339,,336,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
340,,339,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
337,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
338,,337,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
338,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
339,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
340,,339,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
340,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
168,,,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
1030,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
351,Plain.351,1030,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
352,,351,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
353,,352,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
354,,351,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
355,,354,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
170,,1030,,Foreign,,False,,,,page1,0,0,0,0,0,0,0,0,,
351,Plain.351,,,Group,Plain,False,,,,page1,0,0,0,0,0,0,0,0,,
